1,4,13,'4 - 2,60033,Darren England
498,60,47,'2 - 1,12035,Valentín Pizarro
499,60,41,'0 - 1,13402,Alejandro Muñíz
500,60,46,'1 - 0,10732,Javier Villanueva
501,51,48,'2 - 2,13859,Miguel Ángel Ortiz Arias
502,51,42,'1 - 4,15681,Jesús Gil
503,51,55,'3 - 0,14510,Juan Pulido
504,51,44,'1 - 0,14344,César Soto
505,51,49,'1 - 2,13101,Guillermo Cuadra
506,51,57,'1 - 1,9774,Pablo González
507,51,53,'1 - 2,14209,Jorge Figueroa
508,51,47,'1 - 1,13653,Ricardo de Burgos
509,51,54,'1 - 1,13931,Alberola Rojas
510,51,45,'1 - 0,14754,Isidro Díaz de Mera
511,52,54,'0 - 3,17543,Mario Melero
512,52,58,'1 - 0,20260,Pablo González
513,52,55,'0 - 1,20295,José Sánchez
514,52,44,'0 - 0,22561,Carlos del Cerro
515,52,51,'4 - 1,16547,Valentín Pizarro
516,52,49,'1 - 0,21175,Jorge Figueroa
517,52,50,'2 - 1,20176,Ricardo de Burgos
518,52,42,'0 - 2,25950,José Luis Munuera
519,52,59,'0 - 1,19969,Mario Melero
520,52,46,'1 - 0,19675,Jorge Figueroa
521,58,42,'1 - 2,14386,Juan Martínez
522,58,47,'2 - 1,13788,Jesús Gil
523,58,53,'0 - 1,12397,Javier Villanueva
524,58,59,'3 - 1,10783,Pablo González
525,58,60,'3 - 2,11194,Guillermo Cuadra
526,58,51,'3 - 1,11080,Carlos del Cerro
527,58,57,'1 - 0,11454,Alejandro Muñíz
528,58,49,'0 - 2,12020,Alberola Rojas
529,58,43,'1 - 1,14128,José Sánchez
530,58,48,'3 - 1,11629,Javier Villanueva
531,48,59,'0 - 2,16071,Jorge Figueroa
532,48,42,'1 - 3,25778,Mario Melero
533,48,47,'2 - 3,20135,Guillermo Cuadra
534,48,46,'2 - 2,19766,Valentín Pizarro
535,48,52,'1 - 0,17770,Antonio Matéu Lahoz
536,48,50,'2 - 2,17560,José Luis Munuera
537,48,54,'0 - 1,17400,Javier Villanueva
538,48,60,'2 - 2,21429,Carlos del Cerro
539,48,44,'1 - 0,20811,Pablo González
540,48,53,'1 - 1,22438,Jesús Gil
541,47,52,'1 - 1,33991,Juan Pulido
542,47,41,'0 - 3,40233,Antonio Matéu Lahoz
543,47,43,'0 - 2,37754,Ricardo de Burgos
544,47,45,'1 - 1,36502,Jesús Gil
545,47,46,'1 - 1,37353,César Soto
546,47,59,'0 - 1,36601,Antonio Matéu Lahoz
547,47,49,'1 - 2,34814,Carlos del Cerro
548,47,57,'2 - 1,35389,Juan Martínez
549,47,55,'1 - 0,37400,Alejandro Hernández
550,47,50,'3 - 0,35567,César Soto
551,46,60,'1 - 0,39359,Jorge Figueroa
552,46,43,'0 - 1,43910,Guillermo Cuadra
553,46,57,'5 - 1,38725,José Luis Munuera
554,46,51,'3 - 0,40965,Pablo González
555,46,50,'2 - 2,41805,Juan Pulido
556,46,56,'1 - 2,41199,José Sánchez
557,46,41,'0 - 1,46007,Ricardo de Burgos
558,46,44,'3 - 0,39876,Miguel Ángel Ortiz Arias
559,46,55,'0 - 1,39003,Pablo González
560,46,58,'2 - 2,33442,Jesús Gil
561,55,49,'0 - 1,16570,Isidro Díaz de Mera
562,55,45,'0 - 4,17029,Miguel Ángel Ortiz Arias
563,55,41,'0 - 4,19530,Carlos del Cerro
564,55,54,'0 - 0,15516,Javier Villanueva
565,55,48,'2 - 2,16572,Alejandro Hernández
566,55,44,'0 - 0,18505,Antonio Matéu Lahoz
567,55,43,'3 - 2,18183,José Sánchez
568,55,58,'1 - 1,17345,Juan Martínez
569,55,50,'1 - 1,17389,Carlos del Cerro
570,55,56,'2 - 0,16117,Ricardo de Burgos
571,57,43,'0 - 3,12235,José Sánchez
572,57,54,'0 - 0,9815,Jorge Figueroa
573,57,49,'2 - 1,11112,Juan Pulido
574,57,52,'2 - 3,10958,Alejandro Muñíz
575,57,42,'0 - 1,14502,Antonio Matéu Lahoz
576,57,45,'2 - 2,11395,José Luis Munuera
577,57,55,'0 - 0,10554,Alejandro Hernández
578,57,56,'2 - 0,9755,Alberola Rojas
579,57,48,'1 - 2,10286,Jorge Figueroa
580,57,44,'0 - 1,11851,Guillermo Cuadra
581,50,58,'1 - 1,23361,Isidro Díaz de Mera
582,50,49,'0 - 1,22656,Javier Villanueva
583,50,45,'1 - 4,24176,Mario Melero
584,50,56,'1 - 1,12000,Valentín Pizarro
585,50,42,'0 - 3,30236,Jesús Gil
586,50,57,'0 - 1,19588,César Soto
587,50,60,'1 - 2,17339,Pablo González
588,50,51,'0 - 1,20121,Miguel Ángel Ortiz Arias
589,50,53,'1 - 1,17589,Alejandro Muñíz
590,50,54,'3 - 1,18421,José Luis Munuera
591,64,69,'5 - 2,46000,Willy Delajod
592,64,77,'1 - 1,46000,Benoît Bastien
593,64,78,'1 - 0,45000,Jérémie Pignard
594,64,67,'2 - 1,47000,Jérôme Brisard
595,64,61,'1 - 0,47000,Clément Turpin
596,64,72,'4 - 3,47000,Eric Wattellier
597,64,76,'5 - 0,45000,Thomas Léonard
598,64,71,'2 - 1,47000,Clément Turpin
599,64,74,'2 - 0,47000,Eric Wattellier
600,64,73,'1 - 1,46000,Ruddy Buquet
601,64,68,'2 - 1,45000,Bastien Dechepy
602,61,73,'4 - 1,62738,Jérôme Brisard
603,61,66,'2 - 1,63147,Jérémie Pignard
604,61,79,'1 - 0,62763,Eric Wattellier
605,61,63,'2 - 1,62985,Benoît Millot
606,61,70,'1 - 1,62753,Benoît Bastien
607,61,80,'1 - 2,63312,Willy Delajod
608,61,65,'0 - 1,56414,Benoît Millot
609,61,62,'1 - 0,62975,François Letexier
610,61,68,'6 - 1,61371,Jérémie Pignard
611,61,75,'3 - 1,62276,Bastien Dechepy
612,61,77,'1 - 1,64502,Jérémie Pignard
613,61,67,'1 - 3,65234,Clément Turpin
614,65,78,'3 - 2,37015,Thomas Léonard
615,65,70,'2 - 1,37848,Jérôme Brisard
616,65,75,'5 - 2,37161,Benoît Bastien
617,65,72,'1 - 0,37344,Hakim Ben El Hadj Salem
618,65,62,'1 - 0,36674,Benoît Bastien
619,65,69,'1 - 0,37320,Hakim Ben El Hadj Salem
620,65,68,'3 - 0,37488,Florent Batta
621,65,79,'2 - 1,37519,Hakim Ben El Hadj Salem
622,65,64,'3 - 1,38047,Jérôme Brisard
623,65,76,'1 - 0,38208,Willy Delajod
624,65,67,'0 - 1,37437,Thomas Léonard
625,77,70,'1 - 1,8000,Jérémie Pignard
626,77,65,'1 - 4,8700,Willy Delajod
627,77,72,'2 - 4,4045,Ruddy Buquet
628,77,62,'2 - 1,7000,Clément Turpin
629,77,66,'4 - 1,5202,Thomas Léonard
630,77,79,'1 - 1,4731,Ruddy Buquet
631,77,74,'2 - 0,7069,Stéphanie Frappart
632,77,61,'2 - 3,10631,Benoît Bastien
633,77,78,'1 - 0,6150,Jeremy Stinat
634,77,80,'7 - 1,8000,Ruddy Buquet
635,77,76,'3 - 2,3561,Eric Wattellier
636,70,75,'0 - 1,28177,Bastien Dechepy
637,70,80,'2 - 1,27592,Hakim Ben El Hadj Salem
638,70,78,'3 - 1,27392,Benoît Millot
639,70,76,'5 - 0,27837,Thomas Léonard
640,70,66,'3 - 0,27844,Florent Batta
641,70,62,'3 - 2,28152,Stéphanie Frappart
642,70,69,'3 - 0,26617,Bastien Dechepy
643,70,68,'2 - 1,26835,Willy Delajod
644,70,67,'2 - 1,27427,Thomas Léonard
645,70,64,'1 - 0,27566,Benoît Bastien
646,70,71,'3 - 0,26176,Marc Bollengier
647,70,63,'1 - 3,28082,Florent Batta
648,63,76,'4 - 1,32292,Eric Wattellier
649,63,64,'1 - 7,47526,Clément Turpin
650,63,67,'1 - 2,30254,Jeremy Stinat
651,63,68,'2 - 1,33635,Pierre Gaillouste
652,63,65,'1 - 0,48527,François Letexier
653,63,77,'4 - 3,35362,Willy Delajod
654,63,70,'1 - 1,35539,Johan Hamel
655,63,74,'1 - 0,36360,Miguel Nogueira
656,63,73,'1 - 1,31086,Eric Wattellier
657,63,72,'5 - 1,31254,Pierre Gaillouste
658,63,79,'0 - 0,32498,Jeremy Stinat
659,75,79,'2 - 1,10591,Willy Delajod
660,75,62,'3 - 1,13685,Bastien Dechepy
661,75,66,'3 - 2,15081,Johan Hamel
662,75,63,'2 - 1,14916,Hakim Ben El Hadj Salem
663,75,73,'0 - 0,15776,Mathieu Vernice
664,75,67,'1 - 2,16034,Clément Turpin
665,75,64,'1 - 2,16778,Benoît Bastien
666,75,69,'0 - 2,15963,Willy Delajod
667,75,77,'2 - 2,14521,Jérôme Brisard
668,75,70,'2 - 1,16782,Benoît Millot
669,75,74,'0 - 0,12705,Willy Delajod
670,67,71,'1 - 1,24707,Hakim Ben El Hadj Salem
671,67,61,'0 - 3,31418,François Letexier
672,67,77,'0 - 1,24125,Benoît Millot
673,67,74,'0 - 1,18545,Bastien Dechepy
674,67,72,'3 - 2,18053,Johan Hamel
675,67,66,'1 - 1,20166,François Letexier
676,67,78,'1 - 0,19035,Jeremy Stinat
677,67,65,'0 - 0,24672,Benoît Millot
678,67,69,'6 - 1,17500,Bastien Dechepy
679,67,63,'1 - 0,22126,Eric Wattellier
680,62,80,'2 - 1,48516,Benoît Bastien
681,62,72,'4 - 1,43000,Eric Wattellier
682,62,76,'2 - 1,38609,Pierre Gaillouste
683,62,74,'5 - 0,39586,Thomas Léonard
684,62,64,'0 - 1,58230,François Letexier
685,62,68,'1 - 1,41295,Ruddy Buquet
686,62,63,'1 - 0,55790,Jérôme Brisard
687,62,67,'1 - 1,57000,Eric Wattellier
688,62,79,'0 - 1,30000,Stéphanie Frappart
689,62,71,'1 - 2,38473,Jeremy Stinat
690,62,78,'0 - 0,30837,Ruddy Buquet
691,73,79,'2 - 4,9456,Johan Hamel
692,73,62,'1 - 1,14930,Jeremy Stinat
693,73,65,'1 - 1,15761,Eric Wattellier
694,73,77,'0 - 3,10000,Marc Bollengier
695,73,64,'0 - 0,20543,Pierre Gaillouste
696,73,76,'2 - 1,11411,Hakim Ben El Hadj Salem
697,73,66,'1 - 0,11477,Ruddy Buquet
698,73,70,'3 - 1,13262,Hakim Ben El Hadj Salem
699,73,67,'0 - 0,11383,François Letexier
700,73,75,'4 - 2,10746,Florent Batta
701,79,64,'0 - 5,12203,Jeremy Stinat
702,79,67,'1 - 0,11500,Thomas Léonard
703,79,68,'2 - 0,10085,François Letexier
704,79,72,'1 - 3,10753,Jérôme Brisard
705,79,76,'2 - 1,11119,Mathieu Vernice
706,79,78,'1 - 3,7275,Jérémie Pignard
707,79,69,'1 - 1,10990,Marc Bollengier
708,79,63,'0 - 2,13122,François Letexier
709,79,70,'2 - 1,10648,Clément Turpin
710,79,66,'0 - 0,11015,Florent Batta
711,79,77,'0 - 2,11598,Marc Bollengier
712,68,67,'1 - 1,20567,Johan Hamel
713,68,75,'2 - 2,23862,Gustavo Correia
714,68,64,'0 - 3,31700,Hakim Ben El Hadj Salem
715,68,73,'1 - 0,21315,Stéphanie Frappart
716,68,69,'4 - 2,21820,Jérémie Pignard
717,68,74,'3 - 2,21141,Benoît Bastien
718,68,71,'2 - 2,21622,Jeremy Stinat
719,68,77,'0 - 2,23005,Benoît Millot
720,68,80,'2 - 0,25957,Pierre Gaillouste
721,68,78,'1 - 1,20637,Benoît Millot
722,68,72,'4 - 1,17725,Mathieu Vernice
723,66,63,'1 - 1,30689,Bastien Dechepy
724,66,68,'3 - 1,26574,Mathieu Vernice
725,66,64,'0 - 3,34406,Pierre Gaillouste
726,66,65,'0 - 0,28854,Willy Delajod
727,66,78,'4 - 1,25759,Marc Bollengier
728,66,79,'1 - 1,30894,Benoît Bastien
729,66,80,'2 - 2,29407,Jérémie Pignard
730,66,76,'1 - 0,23266,Benoît Bastien
731,66,62,'0 - 0,27657,Marc Bollengier
732,66,61,'0 - 2,34125,Willy Delajod
733,78,61,'1 - 1,13709,Jeremy Stinat
734,78,69,'0 - 7,11546,Marc Bollengier
735,78,71,'1 - 1,11003,Bastien Dechepy
736,78,80,'0 - 1,11153,Stéphanie Frappart
737,78,75,'1 - 2,9819,Bastien Dechepy
738,78,73,'0 - 0,11008,Willy Delajod
739,78,72,'2 - 1,10642,Ruddy Buquet
740,78,62,'2 - 4,14601,Bastien Dechepy
741,78,63,'0 - 0,11452,Mathieu Vernice
742,78,74,'4 - 0,12629,Marc Bollengier
743,78,65,'1 - 1,11639,Benoît Bastien
744,69,72,'3 - 2,12003,Pierre Gaillouste
745,69,76,'1 - 2,13137,Mathieu Vernice
746,69,80,'2 - 0,10051,Bastien Dechepy
747,69,63,'1 - 3,12215,Jérôme Brisard
748,69,71,'2 - 1,10780,Jeremy Stinat
749,69,77,'0 - 2,13048,Benoît Millot
750,69,62,'1 - 2,15339,Thomas Léonard
751,69,73,'1 - 1,11778,Florent Batta
752,69,61,'1 - 2,18971,Ruddy Buquet
753,69,66,'0 - 3,10947,Thomas Léonard
754,69,64,'1 - 3,17454,Jérémie Pignard
755,72,68,'0 - 3,6000,Marc Bollengier
756,72,74,'3 - 1,6673,Stéphanie Frappart
757,72,70,'1 - 1,8000,Mathieu Vernice
758,72,73,'2 - 2,10164,Benoît Millot
759,72,80,'1 - 1,7731,Jérôme Brisard
760,72,75,'2 - 2,10000,Marc Bollengier
761,72,76,'1 - 1,12689,Pierre Gaillouste
762,72,66,'0 - 0,9043,Stéphanie Frappart
763,72,61,'0 - 2,14222,Hakim Ben El Hadj Salem
764,72,65,'1 - 1,13500,Clément Turpin
765,72,62,'1 - 3,10240,François Letexier
766,71,77,'1 - 2,25359,François Letexier
767,71,73,'1 - 1,25175,Ruddy Buquet
768,71,66,'1 - 1,25162,Clément Turpin
769,71,79,'0 - 0,25089,Marc Bollengier
770,71,70,'1 - 3,25226,Eric Wattellier
771,71,63,'0 - 3,25313,Jérémie Pignard
772,71,61,'2 - 2,25687,Ruddy Buquet
773,71,75,'1 - 1,25117,Pierre Gaillouste
774,71,72,'2 - 3,25135,Benoît Millot
775,71,65,'2 - 2,25624,François Letexier
776,71,68,'1 - 2,25196,Willy Delajod
777,71,69,'2 - 0,25028,Stéphanie Frappart
778,80,65,'0 - 0,9070,Stéphanie Frappart
779,80,63,'1 - 3,9070,Thomas Léonard
780,80,75,'0 - 1,7000,Jeremy Stinat
781,80,67,'0 - 1,7068,Eric Wattellier
782,80,79,'1 - 3,6610,Clément Turpin
783,80,64,'0 - 3,10000,Johan Hamel
784,80,71,'4 - 2,7203,Mathieu Vernice
785,80,74,'1 - 0,7088,Jeremy Stinat
786,80,73,'0 - 1,6648,Willy Delajod
787,80,62,'0 - 2,6788,Thomas Léonard
788,80,66,'0 - 2,6908,Ruddy Buquet
789,76,74,'2 - 2,15577,Ruddy Buquet
790,76,71,'1 - 0,16059,Johan Hamel
791,76,61,'0 - 2,17025,Willy Delajod
792,76,75,'1 - 3,14866,Ruddy Buquet
793,76,78,'1 - 1,14630,Florent Batta
794,76,67,'1 - 1,14125,Eric Wattellier
795,76,80,'1 - 0,15092,Benoît Millot
796,76,77,'2 - 3,16503,Marc Bollengier
797,76,68,'0 - 5,12405,Florent Batta
798,76,69,'0 - 2,14206,Jeremy Stinat
799,76,73,'0 - 0,14680,Pierre Gaillouste
800,74,66,'0 - 0,12000,Hakim Ben El Hadj Salem
801,74,78,'1 - 3,8735,Jérôme Brisard
802,74,73,'2 - 4,6500,Jérémie Pignard
803,74,69,'2 - 1,6165,François Letexier
804,74,61,'0 - 3,19000,Johan Hamel
805,74,71,'2 - 3,8000,Clément Turpin
806,74,70,'1 - 2,11500,Pierre Gaillouste
807,74,65,'1 - 2,11585,Thomas Léonard
808,74,75,'1 - 2,6000,Florent Batta
809,74,79,'1 - 2,12160,Mathieu Vernice
810,74,80,'1 - 2,7255,Bastien Dechepy
811,82,96,'2 - 0,75000,Harm Osmers
812,82,86,'1 - 1,75000,Daniel Schlager
813,82,85,'2 - 2,75000,Christian Dingert
814,82,94,'4 - 0,75000,Tobias Stieler
815,82,91,'5 - 0,75000,Sascha Stegemann
816,82,92,'6 - 2,75000,Felix Zwayer
817,82,90,'6 - 1,75000,Robert Hartmann
818,82,88,'1 - 1,75000,Tobias Stieler
819,82,87,'1 - 1,75000,Sven Jablonski
820,98,83,'3 - 1,22012,Marco Fritz
821,98,89,'2 - 1,21056,Deniz Aytekin
822,98,82,'1 - 1,22012,Frank Willenborg
823,98,96,'2 - 0,22012,Robert Schröder
824,98,81,'2 - 0,22012,Tobias Stieler
825,98,86,'2 - 1,22012,Harm Osmers
826,98,93,'2 - 2,22012,Sascha Stegemann
827,98,95,'3 - 1,21747,Robert Hartmann
828,98,92,'2 - 1,22012,Florian Badstübner
829,81,94,'1 - 0,81365,Felix Brych
830,81,90,'2 - 3,81365,Florian Badstübner
831,81,95,'1 - 0,79300,Daniel Siebert
832,81,84,'1 - 0,81100,Felix Brych
833,81,82,'2 - 2,81365,Deniz Aytekin
834,81,85,'5 - 0,81365,Daniel Schlager
835,81,97,'3 - 0,81365,Tobias Stieler
836,81,93,'4 - 3,81365,Frank Willenborg
837,81,91,'5 - 1,81365,Robert Schröder
838,89,88,'2 - 2,49579,Benjamin Brand
839,89,96,'2 - 0,41243,Bastian Dankert
840,89,81,'3 - 0,47069,Sven Jablonski
841,89,97,'4 - 0,44403,Florian Badstübner
842,89,83,'3 - 2,47069,Harm Osmers
843,89,94,'2 - 0,45598,Sven Jablonski
844,89,91,'3 - 1,41240,Harm Osmers
845,89,82,'1 - 1,47069,Daniel Siebert
846,89,85,'2 - 1,46158,Felix Zwayer
847,87,82,'1 - 6,51500,Deniz Aytekin
848,87,88,'1 - 1,50800,Martin Petersen
849,87,89,'4 - 0,49700,Felix Brych
850,87,96,'0 - 1,49000,Tobias Reichel
851,87,98,'2 - 0,50500,Sascha Stegemann
852,87,94,'5 - 1,49700,Frank Willenborg
853,87,81,'1 - 2,50000,Sascha Stegemann
854,87,95,'4 - 2,49000,Felix Zwayer
855,87,84,'3 - 0,50000,Marco Fritz
856,87,83,'3 - 0,49500,Robert Hartmann
857,91,81,'1 - 3,34700,Tobias Welz
858,91,97,'1 - 0,32800,Marco Fritz
859,91,86,'0 - 0,34700,Tobias Stieler
860,91,92,'2 - 1,34700,Sven Jablonski
861,91,90,'2 - 0,34700,Bastian Dankert
862,91,88,'2 - 0,33800,Florian Badstübner
863,91,98,'4 - 1,33800,Deniz Aytekin
864,91,87,'1 - 1,34700,Deniz Aytekin
865,91,93,'3 - 1,33500,Christian Dingert
866,96,90,'2 - 2,28015,Sascha Stegemann
867,96,84,'0 - 0,26959,Felix Zwayer
868,96,88,'2 - 4,25654,Matthias Jöllenbeck
869,96,85,'3 - 2,24125,Felix Zwayer
870,96,86,'2 - 2,26701,Benjamin Cortus
871,96,97,'4 - 0,24037,Robert Hartmann
872,96,81,'2 - 0,28675,Christian Dingert
873,96,91,'6 - 0,25849,Felix Zwayer
874,96,82,'2 - 4,30000,Harm Osmers
875,90,85,'2 - 2,41000,Robert Hartmann
876,90,87,'3 - 4,41000,Patrick Ittrich
877,90,93,'0 - 1,41000,Martin Petersen
878,90,86,'5 - 1,42100,Matthias Jöllenbeck
879,90,92,'0 - 2,41000,Robert Hartmann
880,90,83,'1 - 0,42100,Tobias Reichel
881,90,84,'2 - 1,41000,Felix Brych
882,90,89,'1 - 2,41500,Matthias Jöllenbeck
883,90,98,'1 - 2,41500,Bastian Dankert
884,86,95,'3 - 1,49659,Daniel Siebert
885,86,83,'1 - 0,48411,Matthias Jöllenbeck
886,86,92,'0 - 1,51210,Deniz Aytekin
887,86,89,'3 - 0,50186,Patrick Ittrich
888,86,88,'5 - 2,54042,Sven Jablonski
889,86,87,'1 - 3,53019,Daniel Siebert
890,86,85,'3 - 1,53178,Matthias Jöllenbeck
891,86,81,'4 - 2,54042,Sven Jablonski
892,86,94,'2 - 3,53336,Harm Osmers
893,86,84,'0 - 0,54042,Deniz Aytekin
894,94,93,'1 - 2,22903,Benjamin Cortus
895,94,95,'0 - 3,26300,Tobias Reichel
896,94,91,'2 - 3,26853,Sascha Stegemann
897,94,90,'1 - 1,30210,Tobias Welz
898,94,84,'4 - 0,30210,Tobias Reichel
899,94,96,'2 - 2,26294,Felix Brych
900,94,98,'5 - 0,30210,Robert Schröder
901,94,85,'2 - 0,30210,Florian Badstübner
902,94,97,'2 - 0,25820,Timo Gerach
903,94,81,'0 - 2,30210,Tobias Welz
904,88,84,'3 - 1,50000,Robert Schröder
905,88,85,'0 - 0,50000,Harm Osmers
906,88,98,'0 - 1,49500,Benjamin Cortus
907,88,81,'3 - 2,50000,Harm Osmers
908,88,93,'3 - 2,49000,Felix Zwayer
909,88,95,'1 - 1,49000,Frank Willenborg
910,88,94,'1 - 2,50000,Tobias Stieler
911,88,90,'7 - 1,50000,Robert Schröder
912,92,98,'0 - 0,25009,Daniel Schlager
913,92,94,'0 - 3,28500,Christian Dingert
914,92,83,'1 - 1,25300,Frank Willenborg
915,92,89,'1 - 1,26100,Felix Brych
916,92,88,'5 - 0,31610,Matthias Jöllenbeck
917,92,96,'0 - 3,26750,Daniel Siebert
918,92,87,'1 - 1,33305,Robert Schröder
919,92,81,'1 - 2,31500,Sascha Stegemann
920,92,97,'5 - 2,23300,Patrick Ittrich
921,93,91,'0 - 4,25310,Bastian Dankert
922,93,92,'1 - 2,23755,Sascha Stegemann
923,93,83,'0 - 2,25789,Harm Osmers
924,93,82,'1 - 0,30660,Marco Fritz
925,93,96,'1 - 1,26220,Daniel Siebert
926,93,89,'3 - 3,25109,Robert Schröder
927,93,87,'1 - 2,30087,Deniz Aytekin
928,93,97,'0 - 1,28011,Felix Brych
929,93,86,'1 - 0,23158,Daniel Schlager
930,93,94,'1 - 0,27318,Marco Fritz
931,95,97,'3 - 2,17005,Patrick Ittrich
932,95,93,'1 - 0,17206,Tobias Welz
933,95,92,'4 - 1,20114,Daniel Schlager
934,95,91,'0 - 0,24233,Deniz Aytekin
935,95,90,'1 - 2,25410,Benjamin Cortus
936,95,82,'0 - 2,30150,Sven Jablonski
937,95,89,'1 - 3,23127,Martin Petersen
938,95,96,'1 - 2,18014,Daniel Schlager
939,95,85,'2 - 2,23159,Florian Badstübner
940,97,92,'1 - 2,24110,Felix Zwayer
941,97,82,'0 - 7,26000,Daniel Siebert
942,97,90,'0 - 2,25800,Robert Schröder
943,97,88,'1 - 1,25800,Bastian Dankert
944,97,87,'3 - 0,24850,Martin Petersen
945,97,98,'2 - 1,25460,Deniz Aytekin
946,97,86,'2 - 1,25900,Daniel Schlager
947,97,83,'3 - 1,26000,Martin Petersen
948,97,95,'5 - 2,23700,Bastian Dankert
949,85,89,'1 - 1,46000,Tobias Stieler
950,85,91,'0 - 1,47500,Felix Brych
951,85,84,'1 - 1,47500,Florian Badstübner
952,85,87,'1 - 3,47500,Daniel Siebert
953,85,98,'0 - 1,43250,Bastian Dankert
954,85,97,'4 - 1,45400,Christian Dingert
955,85,93,'2 - 1,46400,Tobias Stieler
956,85,83,'2 - 1,44500,Frank Willenborg
957,85,92,'1 - 1,45903,Felix Brych
958,85,90,'0 - 2,47700,Frank Willenborg
959,83,87,'1 - 1,45000,Frank Willenborg
960,83,81,'0 - 1,62142,Tobias Stieler
961,83,94,'2 - 2,40643,Benjamin Brand
962,83,95,'1 - 1,41653,Christian Dingert
963,83,91,'2 - 2,40481,Robert Schröder
964,83,84,'2 - 1,60165,Martin Petersen
965,83,82,'2 - 3,74667,Bastian Dankert
966,83,88,'2 - 0,60827,Christian Dingert
967,83,96,'0 - 5,29483,Tobias Reichel
968,83,98,'0 - 2,74667,Felix Brych
969,84,86,'2 - 2,62271,Sven Jablonski
970,84,98,'1 - 6,62271,Robert Hartmann
971,84,97,'3 - 1,62041,Felix Zwayer
972,84,93,'2 - 3,60328,Daniel Schlager
973,84,95,'0 - 3,59811,Florian Badstübner
974,84,91,'0 - 2,61115,Christian Dingert
975,84,92,'1 - 0,58256,Tobias Reichel
976,84,82,'0 - 2,62271,Felix Zwayer
977,84,89,'1 - 6,56841,Benjamin Cortus
978,84,88,'0 - 0,61571,Matthias Jöllenbeck